Feature,Importance
AMT_INCOME_TOTAL_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_ANNUITY_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MIN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_ANNUITY_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
B_DAYS_CREDIT_MIN_OVERALL,0.0
B_DAYS_CREDIT_MAX_OVERALL,0.0
B_DAYS_CREDIT_MEAN_OVERALL,0.0
AMT_INCOME_TOTAL_MIN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_ANNUITY_MIN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_ANNUITY_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_ANNUITY_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_INCOME_TOTAL_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
B_AMT_CREDIT_MAX_OVERDUE_SUM_OVERALL,0.0
B_AMT_CREDIT_MAX_OVERDUE_MIN_OVERALL,0.0
B_AMT_CREDIT_MAX_OVERDUE_MAX_OVERALL,0.0
B_AMT_CREDIT_MAX_OVERDUE_MEAN_OVERALL,0.0
B_DAYS_ENDDATE_FACT_STD_OVERALL,0.0
B_DAYS_ENDDATE_FACT_SUM_OVERALL,0.0
B_DAYS_ENDDATE_FACT_MIN_OVERALL,0.0
B_DAYS_ENDDATE_FACT_MAX_OVERALL,0.0
B_DAYS_ENDDATE_FACT_MEAN_OVERALL,0.0
B_DAYS_CREDIT_ENDDATE_STD_OVERALL,0.0
B_DAYS_CREDIT_ENDDATE_MAX_OVERALL,0.0
B_DAYS_CREDIT_ENDDATE_MEAN_OVERALL,0.0
B_CREDIT_DAY_OVERDUE_MIN_OVERALL,0.0
B_CREDIT_DAY_OVERDUE_MAX_OVERALL,0.0
B_DAYS_CREDIT_STD_OVERALL,0.0
B_DAYS_CREDIT_SUM_OVERALL,0.0
B_AMT_CREDIT_SUM_OVERDUE_MIN_OVERALL,0.0
B_AMT_CREDIT_SUM_OVERDUE_MAX_OVERALL,0.0
B_AMT_CREDIT_SUM_LIMIT_SUM_OVERALL,0.0
B_AMT_CREDIT_SUM_LIMIT_MAX_OVERALL,0.0
B_AMT_CREDIT_SUM_LIMIT_MEAN_OVERALL,0.0
B_AMT_CREDIT_SUM_DEBT_STD_OVERALL,0.0
B_AMT_CREDIT_SUM_DEBT_MAX_OVERALL,0.0
B_AMT_CREDIT_SUM_DEBT_MEAN_OVERALL,0.0
B_AMT_CREDIT_SUM_MIN_OVERALL,0.0
B_AMT_CREDIT_SUM_MEAN_OVERALL,0.0
B_CNT_CREDIT_PROLONG_SUM_OVERALL,0.0
B_CNT_CREDIT_PROLONG_MAX_OVERALL,0.0
INCOME_APARTMENT_MEDI_MUL,0.0
APARTMENTS_SUM_MEDI,0.0
INCOME_APARTMENT_MODE_MUL,0.0
APARTMENTS_SUM_MODE,0.0
INCOME_APARTMENT_AVG_MUL,0.0
APARTMENTS_SUM_AVG,0.0
B_AMT_ANNUITY_SUM_OVERALL,0.0
B_AMT_ANNUITY_MIN_OVERALL,0.0
B_AMT_ANNUITY_MAX_OVERALL,0.0
B_AMT_ANNUITY_MEAN_OVERALL,0.0
B_DAYS_CREDIT_UPDATE_STD_OVERALL,0.0
B_DAYS_CREDIT_UPDATE_SUM_OVERALL,0.0
B_DAYS_CREDIT_UPDATE_MEAN_OVERALL,0.0
B_AMT_CREDIT_SUM_OVERDUE_STD_OVERALL,0.0
B_AMT_CREDIT_SUM_OVERDUE_SUM_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MEAN_SUM_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MEAN_MAX_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_COUNT_STD_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_COUNT_SUM_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_COUNT_MIN_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_COUNT_MAX_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_COUNT_MEAN_OVERALL,0.0
SUM_FLAGS_DOCUMENTS,0.0
DEF_60_CREDIT_RATIO,0.0
DEF_30_CREDIT_RATIO,0.0
OBS_60_CREDIT_RATIO,0.0
OBS_30_CREDIT_RATIO,0.0
OBS_DEF_60_MUL,0.0
OBS_DEF_30_MUL,0.0
DEF_30_60_SUM,0.0
OBS_30_60_SUM,0.0
B_BB_STATUS_ENCODED_FIRST_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_MEAN_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MAX_SUM_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MAX_MIN_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MAX_MAX_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MEAN_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_MAX_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_SUM_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_SUM_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_SUM_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_SUM_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_MAX_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_0_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_0_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_0_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_0_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_0_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_0_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_0_MEAN_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_STD_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_SUM_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_MAX_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_MEAN_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_STD_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_SUM_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_MAX_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_0_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_0_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_0_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_0_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_0_SUM_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_0_MEAN_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_0_STD_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_0_SUM_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_0_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_MAX_OVERALL,0.0
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_MAX_OVERALL,0.0
REGIONS_RATING_INCOME_MUL,0.0
PER_CAPITA_INCOME,0.0
HOUR_PROCESS_CREDIT_MUL,0.0
FLAG_CONTACTS_SUM,0.0
DAYS_ID_PUBLISH,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_1_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_1_MIN_OVERALL,0.0
OWN_CAR_AGE,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_1_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_1_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_1_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_1_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_1_MEAN_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_0_SUM_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_0_MIN_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_0_MAX_OVERALL,0.0
FLAG_WORK_PHONE,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_1_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_1_MIN_OVERALL,0.0
