Feature,Importance
B_DAYS_CREDIT_MAX_OVERALL,0.0
B_DAYS_CREDIT_MIN_OVERALL,0.0
B_DAYS_CREDIT_SUM_OVERALL,0.0
B_CREDIT_DAY_OVERDUE_MEAN_OVERALL,0.0
B_CREDIT_DAY_OVERDUE_MIN_OVERALL,0.0
B_CREDIT_DAY_OVERDUE_SUM_OVERALL,0.0
B_CREDIT_DAY_OVERDUE_STD_OVERALL,0.0
B_DAYS_CREDIT_ENDDATE_MEAN_OVERALL,0.0
B_DAYS_CREDIT_ENDDATE_MAX_OVERALL,0.0
B_DAYS_CREDIT_ENDDATE_MIN_OVERALL,0.0
B_DAYS_ENDDATE_FACT_MEAN_OVERALL,0.0
B_DAYS_ENDDATE_FACT_MAX_OVERALL,0.0
B_DAYS_ENDDATE_FACT_SUM_OVERALL,0.0
B_AMT_CREDIT_MAX_OVERDUE_MEAN_OVERALL,0.0
B_AMT_CREDIT_MAX_OVERDUE_MAX_OVERALL,0.0
B_AMT_CREDIT_MAX_OVERDUE_MIN_OVERALL,0.0
B_AMT_CREDIT_MAX_OVERDUE_SUM_OVERALL,0.0
B_AMT_CREDIT_MAX_OVERDUE_STD_OVERALL,0.0
B_CNT_CREDIT_PROLONG_MAX_OVERALL,0.0
B_CNT_CREDIT_PROLONG_SUM_OVERALL,0.0
B_AMT_CREDIT_SUM_MAX_OVERALL,0.0
B_AMT_CREDIT_SUM_MIN_OVERALL,0.0
B_AMT_CREDIT_SUM_SUM_OVERALL,0.0
B_AMT_CREDIT_SUM_STD_OVERALL,0.0
B_AMT_CREDIT_SUM_DEBT_MAX_OVERALL,0.0
B_AMT_CREDIT_SUM_DEBT_MIN_OVERALL,0.0
B_AMT_CREDIT_SUM_LIMIT_MIN_OVERALL,0.0
B_AMT_CREDIT_SUM_LIMIT_SUM_OVERALL,0.0
B_AMT_CREDIT_SUM_LIMIT_STD_OVERALL,0.0
B_AMT_CREDIT_SUM_OVERDUE_MAX_OVERALL,0.0
B_AMT_CREDIT_SUM_OVERDUE_MIN_OVERALL,0.0
B_AMT_CREDIT_SUM_OVERDUE_SUM_OVERALL,0.0
B_AMT_CREDIT_SUM_OVERDUE_STD_OVERALL,0.0
B_DAYS_CREDIT_UPDATE_MAX_OVERALL,0.0
B_DAYS_CREDIT_UPDATE_MIN_OVERALL,0.0
B_DAYS_CREDIT_UPDATE_SUM_OVERALL,0.0
B_DAYS_CREDIT_UPDATE_STD_OVERALL,0.0
B_AMT_ANNUITY_MEAN_OVERALL,0.0
B_AMT_ANNUITY_MAX_OVERALL,0.0
B_AMT_ANNUITY_MIN_OVERALL,0.0
B_AMT_ANNUITY_SUM_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_COUNT_MEAN_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_COUNT_MIN_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MEAN_MAX_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MEAN_MIN_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MEAN_SUM_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MEAN_STD_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MAX_MEAN_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MAX_SUM_OVERALL,0.0
B_BB_MONTHS_BALANCE_POS_MAX_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_MAX_OVERALL,0.0
